goal;target;indicator;series;seriesDescription;seriesCount;geoAreaCode;geoAreaName;timePeriodStart;value;valueType;time_detail;timeCoverage;upperBound;lowerBound;basePeriod;source;geoInfoUrl;footnotes;attributes.Nature;attributes.Units;attributes.Observation Status;dimensions.Sex;dimensions.Reporting Type;dimensions.Activity;ATTR_ENDPOINT
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;854;Burkina Faso;2018.0;97.7;Float;;;;;;LFS - Regional Integrated Survey on Employment and the Informal Sector;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old'];C;PERCENT;A;FEMALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;854;Burkina Faso;2018.0;99.2;Float;;;;;;LFS - Regional Integrated Survey on Employment and the Informal Sector;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old'];C;PERCENT;A;MALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;854;Burkina Faso;2018.0;99.4;Float;;;;;;LFS - Regional Integrated Survey on Employment and the Informal Sector;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old'];C;PERCENT;A;BOTHSEX;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;854;Burkina Faso;2018.0;93.9;Float;;;;;;LFS - Regional Integrated Survey on Employment and the Informal Sector;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old'];C;PERCENT;A;BOTHSEX;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;854;Burkina Faso;2018.0;91;Float;;;;;;LFS - Regional Integrated Survey on Employment and the Informal Sector;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old'];C;PERCENT;A;MALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;854;Burkina Faso;2018.0;97.1;Float;;;;;;LFS - Regional Integrated Survey on Employment and the Informal Sector;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old'];C;PERCENT;A;FEMALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;108;Burundi;2014.0;99.5;Float;;;;;;HIES - Living Standards Survey;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old'];C;PERCENT;A;MALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;108;Burundi;2014.0;98.3;Float;;;;;;HIES - Living Standards Survey;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old'];C;PERCENT;A;BOTHSEX;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;108;Burundi;2014.0;99.1;Float;;;;;;HIES - Living Standards Survey;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old'];C;PERCENT;A;FEMALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;108;Burundi;2014.0;97.4;Float;;;;;;HIES - Living Standards Survey;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old'];C;PERCENT;A;MALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;108;Burundi;2014.0;99.7;Float;;;;;;HIES - Living Standards Survey;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old'];C;PERCENT;A;BOTHSEX;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;108;Burundi;2014.0;99.9;Float;;;;;;HIES - Living Standards Survey;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old'];C;PERCENT;A;FEMALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;108;Burundi;2014.0;90.2;Float;;;;;;HIES - Living Standards Survey;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old'];C;PERCENT;A;MALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;108;Burundi;2014.0;87.3;Float;;;;;;HIES - Living Standards Survey;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old'];C;PERCENT;A;FEMALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;108;Burundi;2014.0;89.4;Float;;;;;;HIES - Living Standards Survey;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old'];C;PERCENT;A;BOTHSEX;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;132;Cabo Verde;2015.0;59.6;Float;;;;;;LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old'];C;PERCENT;A;FEMALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;132;Cabo Verde;2015.0;55.9;Float;;;;;;LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old'];C;PERCENT;A;MALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;132;Cabo Verde;2015.0;57.8;Float;;;;;;LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old'];C;PERCENT;A;BOTHSEX;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;132;Cabo Verde;2015.0;95.3;Float;;;;;;LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old'];C;PERCENT;A;MALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;132;Cabo Verde;2015.0;96;Float;;;;;;LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old'];C;PERCENT;A;BOTHSEX;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;132;Cabo Verde;2015.0;97.2;Float;;;;;;LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old'];C;PERCENT;A;FEMALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;132;Cabo Verde;2015.0;63.8;Float;;;;;;LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old'];C;PERCENT;A;BOTHSEX;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;132;Cabo Verde;2015.0;63.7;Float;;;;;;LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old'];C;PERCENT;A;MALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;132;Cabo Verde;2015.0;63.9;Float;;;;;;LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics;;['Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old'];C;PERCENT;A;FEMALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;116;Cambodia;2012.0;93.6;Float;;;;;;LFS - Labour Force Survey;;['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised'];C;PERCENT;A;BOTHSEX;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;116;Cambodia;2012.0;91.4;Float;;;;;;LFS - Labour Force Survey;;['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised'];C;PERCENT;A;MALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;116;Cambodia;2012.0;99.5;Float;;;;;;LFS - Labour Force Survey;;['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised'];C;PERCENT;A;MALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;116;Cambodia;2012.0;99.6;Float;;;;;;LFS - Labour Force Survey;;['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised'];C;PERCENT;A;BOTHSEX;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;116;Cambodia;2012.0;99.8;Float;;;;;;LFS - Labour Force Survey;;['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised'];C;PERCENT;A;FEMALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;116;Cambodia;2012.0;94.2;Float;;;;;;LFS - Labour Force Survey;;['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised'];C;PERCENT;A;FEMALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;116;Cambodia;2012.0;96;Float;;;;;;LFS - Labour Force Survey;;['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised'];C;PERCENT;A;FEMALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;116;Cambodia;2012.0;87.3;Float;;;;;;LFS - Labour Force Survey;;['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised'];C;PERCENT;A;MALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;116;Cambodia;2012.0;90.6;Float;;;;;;LFS - Labour Force Survey;;['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised'];C;PERCENT;A;BOTHSEX;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;116;Cambodia;2019.0;82;Float;;;;;;LFS - Labour Force Survey;;['Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised'];C;PERCENT;A;FEMALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;116;Cambodia;2019.0;84.3;Float;;;;;;LFS - Labour Force Survey;;['Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised'];C;PERCENT;A;MALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;116;Cambodia;2019.0;83.2;Float;;;;;;LFS - Labour Force Survey;;['Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised'];C;PERCENT;A;BOTHSEX;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;116;Cambodia;2019.0;99.1;Float;;;;;;LFS - Labour Force Survey;;['Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised'];C;PERCENT;A;FEMALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;116;Cambodia;2019.0;98.6;Float;;;;;;LFS - Labour Force Survey;;['Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised'];C;PERCENT;A;BOTHSEX;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;116;Cambodia;2019.0;98.1;Float;;;;;;LFS - Labour Force Survey;;['Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised'];C;PERCENT;A;MALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;116;Cambodia;2019.0;89;Float;;;;;;LFS - Labour Force Survey;;['Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised'];C;PERCENT;A;MALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;116;Cambodia;2019.0;87.6;Float;;;;;;LFS - Labour Force Survey;;['Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised'];C;PERCENT;A;FEMALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;116;Cambodia;2019.0;88.3;Float;;;;;;LFS - Labour Force Survey;;['Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised'];C;PERCENT;A;BOTHSEX;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;120;Cameroon;2007.0;86.9;Float;;;;;;HS - Household Survey;;['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised'];C;PERCENT;A;MALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;120;Cameroon;2007.0;99.8;Float;;;;;;HS - Household Survey;;['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised'];C;PERCENT;A;FEMALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;120;Cameroon;2007.0;99.3;Float;;;;;;HS - Household Survey;;['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised'];C;PERCENT;A;BOTHSEX;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;120;Cameroon;2007.0;98.7;Float;;;;;;HS - Household Survey;;['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised'];C;PERCENT;A;MALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;120;Cameroon;2007.0;91;Float;;;;;;HS - Household Survey;;['Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised'];C;PERCENT;A;BOTHSEX;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
