SOURCE_ID;SOURCE_ID;STARTPERIOD;ENDPERIOD;TIMEPERIOD;FILE_PATH;WPA_OBS_RAW_COL;VALUE_ID;WPA_YEAR_COL;TIME_PERIOD;startPeriod;endPeriod;SHEET_NAME;RAW_OBS_VALUE_COLUMN_NAME;EXTRACTOR_CLASS;RAW_OBS_VALUE_TYPE;INVERT_NORMALIZATION;NORMALISE_TO_100000;SOURCE_TITLE;ENDPOINT_URL;SOMETHING;STUFF;ADDRESS;INDICATOR_ID;VALUE_ID_default;SOURCE_TYPE;SOURCE_BODY;SOURCE_TITLE_default;ADDRESS_default;EXTRACTOR_CLASS_default;FORMER_SOURCE_ID;ENDPOINT_URL_default;un_treaty_data_col;WPA_OBS_RAW_COL_default;WPA_YEAR_COL_default;RAW_OBS_VALUE_COLUMN_NAME_default;COUNTRY_NAME_COLUMN_NAME;RAW_OBS_VALUE_TYPE_default;ATTR_RATIFICATION_DATE_COLUMN_NAME;ATTR_UNIT_MEASURE;INVERT_NORMALIZATION_default;DIMENSION_VALUES_NORMALIZATION;UNIT_MEASURE;COMMENT;COMMENTS;FILE_PATH_default;NRGI_SECTOR;LINKT_TO;NORMALISE_TO_100000_default;PROJECT;INDEX;ISSUE;CATEGORY;INDICATOR_CODE_2018;INDICATOR_NAME;INDICATOR_DESCRIPTION;INDICATOR_EXPLANATION;STATUS;COMMENTS_default;EFFECTIVE_OF;CURRENT;CALCULATION_TYPE;LEGACY_DATA_FROM;REPLACES_IND_ID;DIMENSION_VALUES_NORMALIZATION_default;UNIT_MEASURE_default;CORRESPONDING_SOURCE;CORRESPONDING_VALUE_TYPE;SORTING_COLUMN;INDICATOR_ACR;COMMENT_default;INDEX_CODE;ISSUE_CODE;CATEGORY_CODE;INDICATOR_CODE;TYPE;RANGE;VALUE_ENCODING;VALUE_LABELS;NA_ENCODING;UNITS;CRBA_RELEASE_YEAR
183;X-122;;;;;;V-64;;;;;;;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;categorical;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;;;https://www.itu.int/en/cop/Pages/country-profiles.aspx;I-119;V-58;PDF;ITU;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;https://www.itu.int/en/cop/Pages/country-profiles.aspx;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;S-139;nan;;;;;;categorical;;;;;;;;;;;;CRBA;Marketplace;Online Abuse and exploitation;Enforcement;2.3.1;National strategy on child online protection;Does the country have a national strategy or policy on child online protection?;;Updated;;2020.0;1.0;research;;;;;;;119.0;NASCOP;;MP;OL;EN;MP_OL_EN_NASCOP;Categorical;[0,1,2,3];"3=Yes - there is policy/strategy AND legislation.; 2=Partial - legislation but no strategy/policy; 1=No - no policy/strategy or legislation.; 1=No strategy or policy on child online protection; 0 = No data";"3=Yes - there is policy/strategy AND legislation; 2=Partial - legislation but no strategy/policy; 1=No - no policy/strategy or legislation; 0 = No data";;;2023
184;X-12;;;;;;V-6;;2023.0;;;;;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;categorical;;;2018 Global Report on Trafficking in Persons. See Country Profiles at bottom of the web page. See Excel created by research.;nan;;;https://www.unodc.org/unodc/data-and-analysis/glotip.html;I-12;V-6;PDF;UNODC;2018 Global Report on Trafficking in Persons. See Country Profiles at bottom of the web page. See Excel created by research.;https://www.unodc.org/unodc/data-and-analysis/glotip.html;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;S-12;nan;;;;;;categorical;;;;;;;;;;;;CRBA;Workplace;Child labour;Legal framework national;1.2.2.2 ;All forms of trafficking in persons;Does national legislation cover all forms of trafficking in persons as indicated in the UN Trafficking in Persons Protocol?;;Updated;;2020.0;1.0;manual;;;;;;;12.0;ALFOTP;;WP;CL;LF;WP_CL_LF_ALFOTP;Categorical;[0,1,2,3];"3=Yes, covers all forms of trafficking indicated in the UN Trafficking in Persons Protocol; 2=Partially covers forms of trafficking indicated in the UN Trafficking in Persons Protocol.; 1=Does not cover forms of trafficking indicated in the UN Trafficking in Person Protocol; 0=No data";"3=Yes, covers all forms of trafficking indicated in the UN Trafficking in Persons Protocol; 2=Partially covers forms of trafficking indicated in the UN Trafficking in Persons Protocol; 1=Does not cover forms of trafficking indicated in the UN Trafficking in Person Protocol; 0=No data";;;2023
185;X-41;;;;;;V-5;;;2020-01-01;2023-12-31;;;etl.source_adapter.csv.DefaultCSVExtractor;;inverted;;Gender wge gap by occupation (%) - annual ;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod={startPeriod}&endPeriod={endPeriod};;;https://www.ilo.org/global/about-the-ilo/multimedia/maps-and-charts/enhanced/WCMS_650829/lang--en/index.htm OR https://www.ilo.org/travail/areasofwork/wages-and-income/WCMS_142568/lang--en/index.htm;I-46;V-5;API (ILO);ILO;Gender wge gap by occupation (%) - annual ;https://www.ilo.org/global/about-the-ilo/multimedia/maps-and-charts/enhanced/WCMS_650829/lang--en/index.htm OR https://www.ilo.org/travail/areasofwork/wages-and-income/WCMS_142568/lang--en/index.htm;etl.source_adapter.csv.DefaultCSVExtractor;S-50;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod={startPeriod}&endPeriod={endPeriod};;;;;;;;;inverted;"DIM_OCU_TYPE==""All occupations (isco-08)""";PCNT;;;;;;;CRBA;Workplace;Decent working conditions;Outcome;NEW;Gender pay gap;Factor-weighted gender pay gaps using monthly earnings;;Created;;2020.0;1.0;automated;;;"DIM_OCU_TYPE==""All occupations (isco-08)""";PCNT;;;46.0;GEPAGA;;WP;DW;OC;WP_DW_OC_GEPAGA;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
186;X-42;;;;;;V-5;;;2020-01-01;2023-12-31;;;etl.source_adapter.csv.DefaultCSVExtractor;;inverted;;Mean weekly hours actually worked per employed person: ;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod={startPeriod}&endPeriod={endPeriod};;;https://www.ilo.org/ilostat/faces/oracle/webcenter/portalapp/pagehierarchy/Page3.jspx?MBI_ID=8&_adf.ctrl-state=2eesl6njh_4&_afrLoop=3589580653345524&_afrWindowMode=0&_afrWindowId=null#!%40%40%3F_afrWindowId%3Dnull%26_afrLoop%3D3589580653345524%26MBI_ID%3D8%26_afrWindowMode%3D0%26_adf.ctrl-state%3D8e3zc9jlf_66;I-47;V-5;API (ILO);ILO;Mean weekly hours actually worked per employed person: ;https://www.ilo.org/ilostat/faces/oracle/webcenter/portalapp/pagehierarchy/Page3.jspx?MBI_ID=8&_adf.ctrl-state=2eesl6njh_4&_afrLoop=3589580653345524&_afrWindowMode=0&_afrWindowId=null#!%40%40%3F_afrWindowId%3Dnull%26_afrLoop%3D3589580653345524%26MBI_ID%3D8%26_afrWindowMode%3D0%26_adf.ctrl-state%3D8e3zc9jlf_66;etl.source_adapter.csv.DefaultCSVExtractor;S-51;https://www.ilo.org/sdmx/rest/data/ILO,DF_HOW_UEMP_SEX_NB/?format=csv&startPeriod={startPeriod}&endPeriod={endPeriod};;;;;;;;;inverted;"DIM_SEX==""BOTH_SEXES""";HRS_WK;;;;;;;CRBA;Workplace;Decent working conditions;Outcome;3.4.2;Average working hours;Mean weekly hours actually worked per employed person;;Created;;2018.0;1.0;automated;2018.0;;"DIM_SEX==""BOTH_SEXES""";HRS_WK;;;47.0;AVWOHO;;WP;DW;OC;WP_DW_OC_AVWOHO;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
187;X-44;;;;;;V-5;;;2012-01-01;2023-12-31;;;etl.source_adapter.csv.DefaultCSVExtractor;;not inverted;;Female share of employment in senior and middle management (%);https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod={startPeriod}&endPeriod={endPeriod};;;https://www.ilo.org/ilostat/faces/oracle/webcenter/portalapp/pagehierarchy/Page33.jspx?locale=EN&MBI_ID=532&_afrLoop=3590254631940129&_afrWindowMode=0&_afrWindowId=_blank,#!%40%40%3F_afrWindowId%3D_blank%252C%26locale%3DEN%26_afrLoop%3D3590254631940129%26MBI_ID%3D532%26_afrWindowMode%3D0%26_adf.ctrl-state%3D8e3zc9jlf_151;I-49;V-5;API (ILO);ILO;Female share of employment in senior and middle management (%);https://www.ilo.org/ilostat/faces/oracle/webcenter/portalapp/pagehierarchy/Page33.jspx?locale=EN&MBI_ID=532&_afrLoop=3590254631940129&_afrWindowMode=0&_afrWindowId=_blank,#!%40%40%3F_afrWindowId%3D_blank%252C%26locale%3DEN%26_afrLoop%3D3590254631940129%26MBI_ID%3D532%26_afrWindowMode%3D0%26_adf.ctrl-state%3D8e3zc9jlf_151;etl.source_adapter.csv.DefaultCSVExtractor;S-53;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod={startPeriod}&endPeriod={endPeriod};;;;;;;;;not inverted;;PCNT;;;;;;;CRBA;Workplace;Decent working conditions;Outcome;NEW;Women in management;Proportion of women in managerial positions (%);;Created;;2020.0;1.0;automated;;;;PCNT;;;49.0;WOMMAN;;WP;DW;OC;WP_DW_OC_WOMMAN;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
188;X-185;;;;;;V-5;;;2020-01-01;2023-12-31;;;etl.source_adapter.csv.DefaultCSVExtractor;;not inverted;;Trade Union density rate % Annual;https://www.ilo.org/sdmx/rest/data/ILO,DF_ILR_TUMT_NOC_RT/?format=csv&startPeriod={startPeriod}&endPeriod={endPeriod};;;https://www.ilo.org/shinyapps/bulkexplorer49/?lang=en&segment=indicator&id=ILR_TUMT_NOC_RT_A;I-50;V-5;API (ILO);ILO;Trade Union density rate % Annual;https://www.ilo.org/shinyapps/bulkexplorer49/?lang=en&segment=indicator&id=ILR_TUMT_NOC_RT_A;etl.source_adapter.csv.DefaultCSVExtractor;S-205;https://www.ilo.org/sdmx/rest/data/ILO,DF_ILR_TUMT_NOC_RT/?format=csv&startPeriod={startPeriod}&endPeriod={endPeriod};;;;;;;;;not inverted;;PCNT;;;;;;;CRBA;Workplace;Decent working conditions;Enforcement;NEW;Trade union representation;Trade union density rate (%);;Created;;2020.0;1.0;automated;;;;PCNT;;;50.0;TRUNRE;;WP;DW;EN;WP_DW_EN_TRUNRE;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
189;X-190;;;;;;V-5;;;2020-01-01;2023-12-31;;;etl.source_adapter.csv.DefaultCSVExtractor;;not inverted;;ILO Stats Collective bargaining coverage in a country;https://www.ilo.org/sdmx/rest/data/ILO,DF_ILR_CBCT_NOC_RT/?format=csv&startPeriod={startPeriod}&endPeriod={endPeriod};;;https://www.ilo.org/shinyapps/bulkexplorer28/;I-196;V-5;API (ILO);ILO;ILO Stats Collective bargaining coverage in a country;https://www.ilo.org/shinyapps/bulkexplorer28/;etl.source_adapter.csv.DefaultCSVExtractor;S-211;https://www.ilo.org/sdmx/rest/data/ILO,DF_ILR_CBCT_NOC_RT/?format=csv&startPeriod={startPeriod}&endPeriod={endPeriod};;;;;;;;;not inverted;;PCNT;;;;;;;CRBA;Workplace;Decent working conditions;Enforcement;NEW;Collective bargaining coverage;Rate of collective bargaining coverage in a country;;Created;;2020.0;1.0;automated;;;;PCNT;;;196.0;COBACO;;WP;DW;EN;WP_DW_EN_COBACO;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
190;X-97;;;;;;V-5;;;;;;Score.2;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;continuous;not inverted;;Out of the Shadows Index. Legal Framework Score;;;;https://outoftheshadows.eiu.com/data-visualisation/?country1=GB;I-101;V-5;Excel (with URL endpoint);Economist Intelligence Unit;Out of the Shadows Index. Legal Framework Score;https://outoftheshadows.eiu.com/data-visualisation/?country1=GB;etl.source_adapter.manual.Economist_Intelligence_Unit;S-120;;;;;Score.2;Unnamed: 29;;;;not inverted;;IDX;;;;;;;CRBA;Marketplace;Online Abuse and exploitation;Legal framework national;NEW;Child sexual abuse and exploitation. Prevention;Legislation, policies and national capacity for child protection (EIU Out of Shadows Index);;Created;;2020.0;1.0;automated;;;;IDX;;;101.0;CSAELF;;MP;OL;LF;MP_OL_LF_CSAELF;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
191;X-101;;;;;;V-5;;;;;;Score.1;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;continuous;not inverted;;Out of the Shadows Index, Environment Score;;;;https://outoftheshadows.eiu.com/data-visualisation/?country1=GB;I-105;V-5;Excel (with URL endpoint);Economist Intelligence Unit;Out of the Shadows Index, Environment Score;https://outoftheshadows.eiu.com/data-visualisation/?country1=GB;etl.source_adapter.manual.Economist_Intelligence_Unit;S-124;;;;;Score.1;Unnamed: 20;;;;not inverted;;IDX;;;;;;;CRBA;Marketplace;Online Abuse and exploitation;Enforcement;NEW;Child sexual abuse and exploitation. Response;Capacity of support services and justice for child protection (EIU Out of Shadows Index);;Created;;2020.0;1.0;automated;;;;IDX;;;105.0;CHSAEE;;MP;OL;EN;MP_OL_EN_CHSAEE;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
192;X-136;;;;;;V-49;;;;;;;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;categorical;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;;;;https://www.climatewatchdata.org/ndcs-explore;I-133;V-49;Excel (no URL);Climate Watch;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/ndcs-explore;etl.source_adapter.manual.Climate_Watch_Data_S_153;S-153;;;;;;;;;;;;;;;;;;;CRBA;Community and Environment;Resource use and damage to the environment;Legal framework national;NEW;Climate change contributions;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;Created;;2020.0;1.0;manual;;;;;;;133.0;CLCHCO;;CE;RD;LF;CE_RD_LF_CLCHCO;Categorical;[1,2,3];"3=2020 NDC (Updated Second NDC); 3=2020 NDC (Updated First NDC); 3=2020 NDC (Second NDC); 2=2020 NDC (First NDC); 2=Only First NDC; 1=Only INDC; 1=No Document Submitted";3=Yes, it has updated its NDC or submitted a new NDC in the 5 year cycle starting in 2020, 2=Yes it has submitted a first NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data;;;2023
193;X-138;;;;;;V-5;;;;;;;etl.source_adapter.nrgi.NRGI;;not inverted;;Resource Governance Index: Mining;https://resourcegovernanceindex.org/data/mining/issue?region=global&years=2017%2C2021;;;https://resourcegovernanceindex.org/data/both/issue?region=global;I-135;V-5;API (NRGI);National Resource Governance Institute,;Resource Governance Index: Mining;https://resourcegovernanceindex.org/data/both/issue?region=global;etl.source_adapter.csv.DefaultCSVExtractor;S-155;https://api.resourcegovernanceindex.org/system/documents/documents/000/000/141/original/2017ResourceGovernanceIndex.csv?1518782068;;;;;;;;;not inverted;;IDX;;;;mining;;;CRBA;Community and Environment;Resource use and damage to the environment;Enforcement;NEW;Resource governance extractives mining;Quality of resource governance in mining countries;;Created;;2020.0;1.0;automated;;;;IDX;;;135.0;REGOEM;;CE;RD;EN;CE_RD_EN_REGOEM;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
194;X-139;;;;;;V-5;;;;;;;etl.source_adapter.nrgi.NRGI;;not inverted;;Resource Governance Index: Oil and gas;https://resourcegovernanceindex.org/data/oil-gas/issue?region=global&years=2017%2C2021;;;https://resourcegovernanceindex.org/data/both/issue?region=global;I-136;V-5;API (NRGI);National Resource Governance Institute,;Resource Governance Index: Oil and gas;https://resourcegovernanceindex.org/data/both/issue?region=global;etl.source_adapter.csv.DefaultCSVExtractor;S-156;https://api.resourcegovernanceindex.org/system/documents/documents/000/000/141/original/2017ResourceGovernanceIndex.csv?1518782068;;;;;;;;;not inverted;;IDX;;;;oil_gas;;;CRBA;Community and Environment;Resource use and damage to the environment;Enforcement;NEW;Resource governance extractives oil and gas;Quality of resource governance in oil and gas countries;;Created;;2020.0;1.0;automated;;;;IDX;;;136.0;REGEOG;;CE;RD;EN;CE_RD_EN_REGEOG;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
195;X-222;;;;;;V-5;;;;;;;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;continuous;inverted;1.0;NCMEC 2022 CyberTipline Reports by country;;;;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;I-221;V-5;PDF;CyberTipline Reports by country ;;;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;;;;;;;;continuous;;;inverted;;RATE_100000;;;;;S-123;1.0;CRBA;Marketplace;Online Abuse and exploitation;Outcome;;Reports of online child sexual exploitation material (CSAM);Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;;;;;;;;;;;;;ROCSEM;;MP;OL;OC;MP_OL_OC_ROCSEM;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
196;X-219;;;;;;V-27;;;;;;;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;categorical;;;Child Soldiers;;;;https://www.wvi.org/sites/default/files/Child%20Soldiers%20v4_0_0.pdf;I-156;V-27;PDF ;World Vision;Child Soldiers;https://www.wvi.org/sites/default/files/Child%20Soldiers%20v4_0_0.pdf;etl.source_adapter.manual.HumanEnteredBlueprintIndicatorBuilder;;;;;;;;categorical;;;;;;New Source to replace S-158 former S-175;;;;;;CRBA;Community and Environment;Security arrangements;Legal framework national;1.2.3.1;Unlawful recruitment of children prohibited;Is unlawful recruitment of children criminalised?;;Updated;;2020.0;1.0;manual;;;;;;;156.0;UNRECP;;CE;SA;LF;CE_SA_LF_UNRECP;Categorical;[0,1,2,3];"2=Yes; 2=yes; 1=No; 1=no; 0=No data; 0=don't know;0=Don't know; 0=No data received; 0=No response; 0=Unknown; 0=unknown";"2=Yes; 1=No; 0=Don't know/ No data received/ No response/ No data";;;2023
197;X-162;;;;;;V-5;;;;;;Conflict Stock Displacement (Raw);etl.source_adapter.idmc.IDMC_Extractor;;inverted;;Global Internal Displacement Database: Conflict stock displacements;https://api.idmcdb.org/api/displacement_data/xlsx?year={startYear}&year={endYear}&range=true&ci=IDMCWSHSOLO009;;xxx;https://www.internal-displacement.org/database/displacement-data;I-161;V-5;Excel (no URL);Internal Displacement Monitoring Centre;Global Internal Displacement Database: Conflict stock displacements;https://www.internal-displacement.org/database/displacement-data;etl.source_adapter.idmc.IDMC_Extractor;S-180;https://api.idmcdb.org/api/displacement_data/xlsx?year={startYear}&year={endYear}&range=true&ci=IDMCWSHSOLO009;;;;Conflict Stock Displacement (Raw);;;;Total number of internally displaced persons (conflict and violence) per 100.000 people. Calculated as 'Total Number of IDPs (Conflict and violence)' taken from https://www.internal-displacement.org/database/displacement-data multiplied by 100 and divided by 'Total Population (given in 1.000)' ;inverted;;RATE_100000;;;;;;;CRBA;Community and Environment;Security arrangements;Outcome;3.3.3;Number of people internally displaced by conflict and violence;Number of internally displaced persons (IDPs) (conflict and violence) per 100,000 population;;Created;;2018.0;1.0;automated;2018.0;;;RATE_100000;;;161.0;NPIDCV;;CE;SA;OC;CE_SA_OC_NPIDCV;Numeric;[0-100];Continuous variable;Continuous variable;;;2023
